<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
XXBTZUSD,60,20260528,230000,73300.8,73600,73140.8,73475.8,64.3437198
XXBTZUSD,60,20260529,000000,73475.5,73809.3,73450,73727.8,124.53382976
XXBTZUSD,60,20260529,010000,73719.4,73827,73352.5,73366.9,49.36563031
XXBTZUSD,60,20260529,020000,73367.6,73621.3,73367.6,73515.7,45.32943835
XXBTZUSD,60,20260529,030000,73516.5,73747.9,73516.5,73611.2,41.60793914
XXBTZUSD,60,20260529,040000,73614.8,73747.9,73360.9,73483.9,29.48034818
XXBTZUSD,60,20260529,050000,73483.9,73537.3,73072.9,73101.7,33.98455362
XXBTZUSD,60,20260529,060000,73101.8,73339.9,73101.8,73186.3,7.83487113
XXBTZUSD,60,20260529,070000,73186.4,73402,73100.8,73400.1,26.468477
XXBTZUSD,60,20260529,080000,73400.1,73600,73385.9,73594.6,21.28435442
XXBTZUSD,60,20260529,090000,73594.7,73800,73529.2,73684.9,26.64234768
XXBTZUSD,60,20260529,100000,73681.1,73724.2,73282.4,73422.3,57.90797952
XXBTZUSD,60,20260529,110000,73419.7,73722.9,73419.7,73542.4,49.53391443
XXBTZUSD,60,20260529,120000,73544.1,73782.8,73544,73641.8,45.39058862
XXBTZUSD,60,20260529,130000,73640.8,73640.8,73500,73528.2,87.09685968
XXBTZUSD,60,20260529,140000,73528.2,73587.6,73235.3,73364,72.66283934
XXBTZUSD,60,20260529,150000,73364,73364.4,73082.1,73190,104.81171317
XXBTZUSD,60,20260529,160000,73190,73227.1,72787.6,73031.6,68.84257211
XXBTZUSD,60,20260529,170000,73030.3,73088.9,72362.8,72981.5,217.30101861
XXBTZUSD,60,20260529,180000,72984.8,74071.5,72891.1,73696.4,205.46076478
XXBTZUSD,60,20260529,190000,73696.5,73987.6,73456.7,73941.5,131.95832242
XXBTZUSD,60,20260529,200000,73941.5,74200,73812.5,73866.9,165.36582664
XXBTZUSD,60,20260529,210000,73867,73953.1,73099.1,73272.5,57.66875655
XXBTZUSD,60,20260529,220000,73272.6,73625,73139.6,73418,81.42653548
XXBTZUSD,60,20260529,230000,73413.5,73658.8,73413.5,73582.6,21.61336848
XXBTZUSD,60,20260530,000000,73582.6,73729.6,73318.4,73318.5,40.9518518
XXBTZUSD,60,20260530,010000,73318.5,73474,73279.8,73391.6,17.99062688
XXBTZUSD,60,20260530,020000,73391.6,73411.9,73227.4,73370.7,20.21623339
XXBTZUSD,60,20260530,030000,73370.7,73478.9,73312.9,73409.7,28.09847886
XXBTZUSD,60,20260530,040000,73400.8,73571,73368.4,73562.9,22.32687705
XXBTZUSD,60,20260530,050000,73563,73693.9,73510.8,73689.7,43.40286108
XXBTZUSD,60,20260530,060000,73689.7,73703.5,73425.2,73430.2,48.53864584
XXBTZUSD,60,20260530,070000,73429.3,73482.7,73131,73298.8,29.02055117
XXBTZUSD,60,20260530,080000,73299.1,73538.2,73248.2,73514.2,65.69536884
XXBTZUSD,60,20260530,090000,73506.1,73605.8,73425.5,73489.6,13.15613617
XXBTZUSD,60,20260530,100000,73489.6,73499.7,73383.2,73443.1,5.15332186
XXBTZUSD,60,20260530,110000,73443.2,73468.1,73398.8,73422.7,31.62255008
XXBTZUSD,60,20260530,120000,73422.7,73515.3,73402.4,73506.2,4.78218439
XXBTZUSD,60,20260530,130000,73506.3,73578.2,73484.3,73545.5,3.08648636
XXBTZUSD,60,20260530,140000,73550.8,73551.3,73456.5,73494.5,4.42254755
XXBTZUSD,60,20260530,150000,73494.6,73598.3,73486,73592.8,23.92899668
XXBTZUSD,60,20260530,160000,73588.1,73729.5,73587.4,73723.3,14.1988803
XXBTZUSD,60,20260530,170000,73723.4,73968.8,73705.2,73823.7,23.97754439
XXBTZUSD,60,20260530,180000,73823.7,73927.6,73742.5,73811.4,48.38608769
XXBTZUSD,60,20260530,190000,73811.4,73869.1,73770,73824.6,9.24712856
XXBTZUSD,60,20260530,200000,73824.6,73912.4,73705,73910.4,21.902953
XXBTZUSD,60,20260530,210000,73912.8,74004.4,73851,73934.6,58.90354434
XXBTZUSD,60,20260530,220000,73934.6,73964.9,73860.9,73901.1,34.60052747
XXBTZUSD,60,20260530,230000,73901.1,73907.4,73813.2,73857.5,15.03548252
XXBTZUSD,60,20260531,000000,73858.3,73950.6,73825.1,73853,25.14745786
XXBTZUSD,60,20260531,010000,73868.9,73868.9,73700,73780,19.46123752
XXBTZUSD,60,20260531,020000,73780,73881.8,73686.9,73753.7,11.9923955
XXBTZUSD,60,20260531,030000,73778.8,73926.6,73751.6,73919.7,5.86541874
XXBTZUSD,60,20260531,040000,73919.8,74161,73919.7,73945.5,25.88640095
XXBTZUSD,60,20260531,050000,73945.6,74128.2,73779.1,73972,24.21109036
XXBTZUSD,60,20260531,060000,73972.1,74100.4,73966.2,74037.6,13.30688019
XXBTZUSD,60,20260531,070000,74037.6,74109.3,73995.3,74082,8.88664842
XXBTZUSD,60,20260531,080000,74079.8,74093,73952,73952.8,3.56256987
XXBTZUSD,60,20260531,090000,73952.1,73990.9,73883,73946.6,4.32560653
XXBTZUSD,60,20260531,100000,73946.6,73946.6,73734.5,73767.6,9.21374431
XXBTZUSD,60,20260531,110000,73767.6,73872.4,73727,73833,17.82031551
XXBTZUSD,60,20260531,120000,73833.1,73915.8,73712.1,73736.6,3.86251353
XXBTZUSD,60,20260531,130000,73736.6,73783.1,73617.8,73783.1,21.83350116
XXBTZUSD,60,20260531,140000,73783.1,73855.6,73775.5,73838.3,5.87313367
XXBTZUSD,60,20260531,150000,73838.4,73869.8,73769.6,73807.2,17.1887056
XXBTZUSD,60,20260531,160000,73807.2,73901.1,73713.1,73750.7,5.36236732
XXBTZUSD,60,20260531,170000,73750.7,73750.7,73405.6,73484.1,46.20174807
XXBTZUSD,60,20260531,180000,73484.1,73660,73484.1,73545.1,24.22984667
XXBTZUSD,60,20260531,190000,73545.1,73617.8,73272.9,73425.9,37.33074311
XXBTZUSD,60,20260531,200000,73425.9,73631.3,73361.8,73587.6,36.94145436
XXBTZUSD,60,20260531,210000,73587.6,73609.4,73459.7,73506.1,10.49585601
XXBTZUSD,60,20260531,220000,73503.2,73549.9,73347.4,73451.2,9.31012647
XXBTZUSD,60,20260531,230000,73451.1,73650,73451.1,73628.6,8.33901585
XXBTZUSD,60,20260601,000000,73628.7,73799.9,73516.6,73785,31.72407715
XXBTZUSD,60,20260601,010000,73785,73888,73578.3,73837.7,37.87345798
XXBTZUSD,60,20260601,020000,73837.7,74070,73363.6,73570,28.87501283
XXBTZUSD,60,20260601,030000,73569.9,73960,73550.1,73777.8,28.8570524
XXBTZUSD,60,20260601,040000,73777.8,73802.7,73173,73193.4,38.88540186
XXBTZUSD,60,20260601,050000,73194.6,73765.7,73155,73681.8,51.00025786
XXBTZUSD,60,20260601,060000,73680.4,73889.1,73640.8,73673.1,12.54946947
XXBTZUSD,60,20260601,070000,73673,73745.9,73260.5,73429.8,15.42807506
XXBTZUSD,60,20260601,080000,73429.8,73434.3,73218.4,73256.2,25.01180135
XXBTZUSD,60,20260601,090000,73256.6,73270,72867.8,73041.7,50.18040824
XXBTZUSD,60,20260601,100000,73042,73100,72613.7,72719.8,64.65090393
XXBTZUSD,60,20260601,110000,72719.8,72835.3,72523.5,72799.8,53.80533108
XXBTZUSD,60,20260601,120000,72799.9,72999.9,72732.7,72789.6,89.74172298
XXBTZUSD,60,20260601,130000,72789.7,72817.3,72508.6,72659.2,39.27714073
XXBTZUSD,60,20260601,140000,72659.2,72683.5,72200,72384.3,116.61587946
XXBTZUSD,60,20260601,150000,72391.6,72529.3,71844,72130,186.82815353
XXBTZUSD,60,20260601,160000,72127.3,72143.2,71275,71614.2,279.37687143
XXBTZUSD,60,20260601,170000,71614.1,71774.4,71285,71419.8,136.76405361
XXBTZUSD,60,20260601,180000,71432.3,71549.9,70964.6,71000,167.8369122
XXBTZUSD,60,20260601,190000,71000,71488.9,70581.5,71455.2,224.16350958
XXBTZUSD,60,20260601,200000,71455.2,71679.6,71373,71551.4,189.80965875
XXBTZUSD,60,20260601,210000,71550.1,71592.5,71284.9,71415,69.25561439
XXBTZUSD,60,20260601,220000,71415.1,71578.5,71294.5,71493.2,54.54424904
XXBTZUSD,60,20260601,230000,71495,71595,71321.5,71354.5,61.36641477
XXBTZUSD,60,20260602,000000,71354.1,71365.5,70850.6,70950.1,79.98325724
XXBTZUSD,60,20260602,010000,70950,71336.4,70750,71310,228.05534521
XXBTZUSD,60,20260602,020000,71310.1,71464.9,71130.1,71317.5,43.83725116
XXBTZUSD,60,20260602,030000,71315.5,71315.5,71010,71177.7,30.99962985
XXBTZUSD,60,20260602,040000,71177.7,71276.5,70524.8,70539.4,62.94176528
XXBTZUSD,60,20260602,050000,70539.4,70765.2,70000,70736.2,114.77964644
XXBTZUSD,60,20260602,060000,70740,70918.2,70710,70846.2,45.72048916
XXBTZUSD,60,20260602,070000,70846.2,70928.6,70605.6,70695,81.39502827
XXBTZUSD,60,20260602,080000,70695,70700,70156.7,70158.4,139.36840945
XXBTZUSD,60,20260602,090000,70156.6,70333.6,69840,69989,174.14148053
XXBTZUSD,60,20260602,100000,69989.9,70155,69647.8,70022.1,166.21358076
XXBTZUSD,60,20260602,110000,70020.1,70065,69605.8,69705.1,89.77518597
XXBTZUSD,60,20260602,120000,69705.1,69754.1,69236.5,69300.2,117.97387901
XXBTZUSD,60,20260602,130000,69300.2,69645,69244.2,69542.6,292.66534282
XXBTZUSD,60,20260602,140000,69533.7,69540,69316.3,69362.5,95.51788504
XXBTZUSD,60,20260602,150000,69360.1,69434.9,68925.3,68925.4,191.84823227
XXBTZUSD,60,20260602,160000,68925.4,69081.2,68650,68691,266.0105028
XXBTZUSD,60,20260602,170000,68691,68715,67530.1,67874.9,560.70940233
XXBTZUSD,60,20260602,180000,67875,67942.7,66964.6,67197.7,426.86502769
XXBTZUSD,60,20260602,190000,67197.7,68001.5,67125.1,67303.4,351.66303055
XXBTZUSD,60,20260602,200000,67303.4,67725,67279.2,67380.1,139.87423526
XXBTZUSD,60,20260602,210000,67380.1,67545,67029.5,67231.4,172.42166947
XXBTZUSD,60,20260602,220000,67234.2,67366.5,66327.3,67209.9,444.90801655
XXBTZUSD,60,20260602,230000,67206.9,67590.6,66820.6,67488.2,140.10546017
XXBTZUSD,60,20260603,000000,67490.1,67802.8,67317.7,67467.3,86.75544661
XXBTZUSD,60,20260603,010000,67467.2,67467.2,66170,66278.4,360.96923995
XXBTZUSD,60,20260603,020000,66285,66772.4,66111.8,66669.7,174.6321663
XXBTZUSD,60,20260603,030000,66669.7,67083.3,66569.5,66841.4,221.5913661
XXBTZUSD,60,20260603,040000,66841.5,66963,66384.8,66840,160.56834306
XXBTZUSD,60,20260603,050000,66840,66840,66510.1,66526,38.33369116
XXBTZUSD,60,20260603,060000,66525.2,66569.9,65379.8,65770.5,285.91952506
XXBTZUSD,60,20260603,070000,65770.5,66526.8,65754.7,66379.3,92.53566663
XXBTZUSD,60,20260603,080000,66379.3,67306.7,66379.3,67237.1,155.13785104
XXBTZUSD,60,20260603,090000,67235.9,67420,66873.9,66877.6,69.16863548
XXBTZUSD,60,20260603,100000,66877.6,67226,66786.3,67130.6,40.80373276
XXBTZUSD,60,20260603,110000,67129.3,67155,66883,66930.1,41.79838895
XXBTZUSD,60,20260603,120000,66930.2,67212.1,66556.6,66977.7,91.42998158
XXBTZUSD,60,20260603,130000,66975.9,67374.9,66969.7,67195.5,117.13031804
XXBTZUSD,60,20260603,140000,67200,67262.4,66969.7,66985,63.90214397
XXBTZUSD,60,20260603,150000,66985,67060.1,66705.1,66985.1,63.29096051
XXBTZUSD,60,20260603,160000,66988.8,67140,66533,66789.1,142.55631272
XXBTZUSD,60,20260603,170000,66798.5,66893.8,66544.1,66766.3,98.43926892
XXBTZUSD,60,20260603,180000,66766.1,66780,66000,66000,264.34145784
XXBTZUSD,60,20260603,190000,66000.1,66250,65480.1,65976.2,263.58015608
XXBTZUSD,60,20260603,200000,65979,66090,65620.8,65872.8,154.12378558
XXBTZUSD,60,20260603,210000,65872.2,66059.9,65669.9,65965.9,130.50752945
XXBTZUSD,60,20260603,220000,65964.1,65976.6,65187.4,65376.1,227.61927479
XXBTZUSD,60,20260603,230000,65375.9,65521.6,64688,64903.1,288.57523724
XXBTZUSD,60,20260604,000000,64903.2,65761.5,64869,65672.1,210.36472341
XXBTZUSD,60,20260604,010000,65684.5,65730,64688,64810.1,199.73223705
XXBTZUSD,60,20260604,020000,64810,64883.7,64000,64035.8,356.35596964
XXBTZUSD,60,20260604,030000,64036.1,64320,62920.5,63245,569.33054856
XXBTZUSD,60,20260604,040000,63244.3,63399.3,62038.6,62099.9,549.66907489
XXBTZUSD,60,20260604,050000,62100,63553.4,61255.9,63153,918.1165377
XXBTZUSD,60,20260604,060000,63153,64444,63153,64290,411.06212411
XXBTZUSD,60,20260604,070000,64290,64686.1,64214.7,64327.7,162.78231898
XXBTZUSD,60,20260604,080000,64327.7,64327.7,63605.2,63898.8,435.38989632
XXBTZUSD,60,20260604,090000,63898.3,64403.8,63825,63979.6,154.0895371
XXBTZUSD,60,20260604,100000,63979.6,63996,63351.3,63525.1,222.6770308
XXBTZUSD,60,20260604,110000,63543,63826.8,63197,63562,226.37662334
XXBTZUSD,60,20260604,120000,63467.4,63477.8,62650,63179.1,127.15385712
XXBTZUSD,60,20260604,130000,63179.1,63179.4,62238.6,62353,231.6634134
XXBTZUSD,60,20260604,140000,62352.9,62755,62038.8,62476.1,484.67838365
XXBTZUSD,60,20260604,150000,62479.2,63915.9,62312.4,63706.9,188.82464066
XXBTZUSD,60,20260604,160000,63707,64203.3,63016.3,64150,519.05571079
XXBTZUSD,60,20260604,170000,64157,64434.8,63750,63897.1,283.23914782
XXBTZUSD,60,20260604,180000,63897.2,64326.6,63628.1,63826.7,192.27948121
XXBTZUSD,60,20260604,190000,63826.8,63858,63384.2,63485.7,98.6837446
XXBTZUSD,60,20260604,200000,63485.8,63645.8,62897,63460.1,174.57905208
XXBTZUSD,60,20260604,210000,63460,64032.4,63052,63746.1,155.66644242
XXBTZUSD,60,20260604,220000,63742.4,64072,63455.1,63547.7,221.04091109
XXBTZUSD,60,20260604,230000,63538.5,63596.9,63118.5,63575.7,77.84482407
XXBTZUSD,60,20260605,000000,63570.3,63797.5,63057.2,63233,201.28279831
XXBTZUSD,60,20260605,010000,63233,63695.5,63150.3,63677.4,75.26013371
XXBTZUSD,60,20260605,020000,63674.1,63850,63317.7,63814,60.97581968
XXBTZUSD,60,20260605,030000,63811.1,63905.3,63339.4,63366.7,108.73728263
XXBTZUSD,60,20260605,040000,63366.7,63475.4,62962.6,63305.4,117.29376438
XXBTZUSD,60,20260605,050000,63296.2,63374.5,62530,62544.2,238.75454548
XXBTZUSD,60,20260605,060000,62549.7,62814,62283.4,62648.3,245.03214439
XXBTZUSD,60,20260605,070000,62665.3,63568.7,62443.6,63521.2,123.94326082
XXBTZUSD,60,20260605,080000,63529.6,63614.6,62220,62272.7,122.09869474
XXBTZUSD,60,20260605,090000,62271.1,62560.4,61100,61894.4,492.10530313
XXBTZUSD,60,20260605,100000,61891,63043.1,61319.7,63043.1,183.82662839
XXBTZUSD,60,20260605,110000,63049.8,63049.8,62246.1,62397.3,213.55088285
XXBTZUSD,60,20260605,120000,62407.5,63194.8,62398.1,62813.4,142.75084049
XXBTZUSD,60,20260605,130000,62813.4,62887.9,62330.1,62496.6,89.16953312
XXBTZUSD,60,20260605,140000,62496.6,62577,61920,61920,95.98045019
XXBTZUSD,60,20260605,150000,61918.4,62388.1,61561.8,61918.3,308.47794894
XXBTZUSD,60,20260605,160000,61918.4,62268.4,60700,60700.1,745.70203031
XXBTZUSD,60,20260605,170000,60700.1,61179.7,60331,60838.6,1131.75567252
XXBTZUSD,60,20260605,180000,60844.8,61074.1,60000,60400.1,980.89345075
XXBTZUSD,60,20260605,190000,60400.1,61517.2,59764,61368.8,665.41191713
XXBTZUSD,60,20260605,200000,61368.7,61459.3,60612.4,60746.9,222.33264705
XXBTZUSD,60,20260605,210000,60747,60910,59107.5,59344.3,633.70434604
XXBTZUSD,60,20260605,220000,59356.4,60426,59070.6,60287.6,554.38817121
XXBTZUSD,60,20260605,230000,60260.4,61741.1,59922.8,61608.7,605.87873705
XXBTZUSD,60,20260606,000000,61604.4,61957.6,61424.6,61662.2,353.28702871
XXBTZUSD,60,20260606,010000,61657.1,61940.6,61117.8,61566.8,222.6963386
XXBTZUSD,60,20260606,020000,61573.4,61738.5,60508.1,61037.9,149.86255556
XXBTZUSD,60,20260606,030000,61038.3,61496.2,61038.2,61248.4,95.68357662
XXBTZUSD,60,20260606,040000,61248.4,61355,60929.6,61030,124.48424291
XXBTZUSD,60,20260606,050000,61031.1,61150,60654.6,60942.1,38.37332952
XXBTZUSD,60,20260606,060000,60927.1,60927.4,60522.7,60671.7,94.0533403
XXBTZUSD,60,20260606,070000,60671.7,60851,59493.5,60080.3,279.75226601
XXBTZUSD,60,20260606,080000,60080.3,61010.4,59614.4,60911.8,158.00121637
XXBTZUSD,60,20260606,090000,60911.8,61226.4,60671.9,60743.1,72.57426909
XXBTZUSD,60,20260606,100000,60743.1,61199,60709.3,60974,155.80354002
XXBTZUSD,60,20260606,110000,60974.2,61462.5,60853.3,61223.5,32.72197352
XXBTZUSD,60,20260606,120000,61237.2,61299,60872.9,60944.8,47.68807756
XXBTZUSD,60,20260606,130000,60951.3,60951.3,60196.7,60579.8,101.02385916
XXBTZUSD,60,20260606,140000,60579.7,60923.3,60518,60761.9,37.54839716
XXBTZUSD,60,20260606,150000,60761.9,61154.1,60624.4,60988.9,39.27516576
XXBTZUSD,60,20260606,160000,60995.3,61075.2,60682.6,60775.9,24.79155687
XXBTZUSD,60,20260606,170000,60784,60985.7,60747.8,60769.1,47.39616438
XXBTZUSD,60,20260606,180000,60768.3,60879.5,60384.9,60746.3,78.85620847
XXBTZUSD,60,20260606,190000,60746.3,60920.6,60466.8,60758.3,32.72637453
XXBTZUSD,60,20260606,200000,60759.5,60814.5,60495,60558.3,38.74949668
XXBTZUSD,60,20260606,210000,60558.3,60716.8,60377.5,60606.1,28.61115964
XXBTZUSD,60,20260606,220000,60609.3,60748.1,60485.1,60575.3,168.09094434
XXBTZUSD,60,20260606,230000,60574.1,60719.7,60500,60682.6,56.56230748
XXBTZUSD,60,20260607,000000,60681.1,60959.9,60680.7,60725.2,32.64720505
XXBTZUSD,60,20260607,010000,60725.2,60786.6,60413.1,60529.6,35.93510445
XXBTZUSD,60,20260607,020000,60525.1,60894.1,60515.4,60855.7,20.52226949
XXBTZUSD,60,20260607,030000,60858,60937.9,60714.4,60757.4,17.69007251
XXBTZUSD,60,20260607,040000,60757.4,61603.5,60734.9,61455.8,174.11310308
XXBTZUSD,60,20260607,050000,61455.8,61538.7,61172.4,61488.3,43.33725264
XXBTZUSD,60,20260607,060000,61488.3,61725.4,61396.5,61678.4,79.07027835
XXBTZUSD,60,20260607,070000,61678.4,61868.3,61469.1,61863.1,39.04200076
XXBTZUSD,60,20260607,080000,61863.1,62301.1,61629.7,61734.8,147.00001903
XXBTZUSD,60,20260607,090000,61731.5,62248.7,61607,62082.8,89.25746539
XXBTZUSD,60,20260607,100000,62079.6,62395.6,61991.4,62381.1,90.82949157
XXBTZUSD,60,20260607,110000,62384,62914.4,62246.4,62829.5,144.51688001
XXBTZUSD,60,20260607,120000,62829.5,62875.3,62388.1,62510.3,60.79377396
XXBTZUSD,60,20260607,130000,62514.9,62545,62298.4,62361.8,56.12214474
XXBTZUSD,60,20260607,140000,62359,62725.9,62345.3,62615,59.79877453
XXBTZUSD,60,20260607,150000,62615.1,62621,61576,61870.6,198.44352439
XXBTZUSD,60,20260607,160000,61887,61887,61634.3,61700.1,37.1719334
XXBTZUSD,60,20260607,170000,61700.1,62278.5,61686.2,61891.1,113.24341177
XXBTZUSD,60,20260607,180000,61883.6,62178.9,61666.2,62067.1,126.42016822
XXBTZUSD,60,20260607,190000,62067.2,62287.1,61926.9,62050.2,70.50551929
XXBTZUSD,60,20260607,200000,62060.9,62292.2,62027.1,62134.1,39.12243551
XXBTZUSD,60,20260607,210000,62135.9,62274.3,62000,62008.1,77.89172768
XXBTZUSD,60,20260607,220000,62009,62009,61135.7,61305.5,215.67421135
XXBTZUSD,60,20260607,230000,61305.5,61925.7,61200.2,61867.4,62.66600392
XXBTZUSD,60,20260608,000000,61845.7,61966.5,61621.4,61746.6,33.57585979
XXBTZUSD,60,20260608,010000,61749.5,64613,61698.2,62845.3,706.01536226
XXBTZUSD,60,20260608,020000,62839.7,63400,62786.3,63307.6,99.27221459
XXBTZUSD,60,20260608,030000,63305.6,63821.5,63133.6,63615.3,115.15685137
XXBTZUSD,60,20260608,040000,63615.3,63615.3,62687,63166.3,70.55506409
XXBTZUSD,60,20260608,050000,63179.5,63229.6,62900,63104.5,27.49769831
XXBTZUSD,60,20260608,060000,63104.6,63429.8,62961,63078.2,13.26390299
XXBTZUSD,60,20260608,070000,63078.2,63144.7,62635.7,62674.9,34.05854183
XXBTZUSD,60,20260608,080000,62662.3,62788,62388.2,62712.6,28.12543809
XXBTZUSD,60,20260608,090000,62715.3,63100.7,62701.4,62961.7,25.76413497
XXBTZUSD,60,20260608,100000,62961.7,63304.6,62787.6,63230.4,33.76935873
XXBTZUSD,60,20260608,110000,63230.5,63230.5,62946.6,63094.7,168.46573533
XXBTZUSD,60,20260608,120000,63095.2,63546.2,63079.9,63451.5,33.16425835
XXBTZUSD,60,20260608,130000,63451.6,63483.1,63065.1,63099.9,47.66501892
XXBTZUSD,60,20260608,140000,63100,63811.3,63020.1,63438,82.8509056
XXBTZUSD,60,20260608,150000,63444.8,63880,62690.5,63788.3,115.06556312
XXBTZUSD,60,20260608,160000,63793.7,63899.9,63329.4,63711.8,119.97247021
XXBTZUSD,60,20260608,170000,63719.7,64057,63545.5,63926.5,153.35826429
XXBTZUSD,60,20260608,180000,63947.1,64189,63689.1,63745.4,258.67154535
XXBTZUSD,60,20260608,190000,63751.7,64025.3,63442.6,63504.1,63.47916959
